,PO No.,PO Item No.,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor Name,Manufacturer Part No.,Long Description,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,Region,score,path,desc,desc_words_short,desc_words_long,base_index,Unit Price
826575,4301098670,1,Free Carrier,11046082,"GASKET,SPWD:1IN,CLASS 150,304 STAINLESS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1017890,"GASKET,SPIRAL WOUND: 1IN PIPE,CLASS 150,304 STAINLESS STEEL OUTER RING,304 STAINLESS STEEL WINDING,304 STAINLESS STEEL INNER RING,FACE: RAISED FACE",2019-07-23,12.0,EA,70.56,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', 'SPWD', '1IN', 'CLASS', '150', '304', 'STAINLESS']","['GASKET', 'SPIRAL', 'WOUND', '1IN', 'PIPE', 'CLASS', '150', '304', 'STAINLESS', 'STEEL', 'OUTER', 'RING', '304', 'STAINLESS', 'STEEL', 'WINDING', '304', 'STAINLESS', 'STEEL', 'INNER', 'RING', 'FACE', 'RAISED', 'FACE']",826575,5.88
836203,4301128018,1,Free Carrier,11046082,"GASKET,SPWD:1IN,CLASS 150,304 STAINLESS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1017890,"GASKET,SPIRAL WOUND: 1IN PIPE,CLASS 150,304 STAINLESS STEEL OUTER RING,304 STAINLESS STEEL WINDING,304 STAINLESS STEEL INNER RING,FACE: RAISED FACE",2019-10-08,30.0,EA,176.4,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', 'SPWD', '1IN', 'CLASS', '150', '304', 'STAINLESS']","['GASKET', 'SPIRAL', 'WOUND', '1IN', 'PIPE', 'CLASS', '150', '304', 'STAINLESS', 'STEEL', 'OUTER', 'RING', '304', 'STAINLESS', 'STEEL', 'WINDING', '304', 'STAINLESS', 'STEEL', 'INNER', 'RING', 'FACE', 'RAISED', 'FACE']",836203,5.88
838399,4301133789,1,Free Carrier,11046082,"GASKET,SPWD:1IN,CLASS 150,304 STAINLESS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1017890,"GASKET,SPIRAL WOUND: 1IN PIPE,CLASS 150,304 STAINLESS STEEL OUTER RING,304 STAINLESS STEEL WINDING,304 STAINLESS STEEL INNER RING,FACE: RAISED FACE",2019-10-25,2.0,EA,11.76,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', 'SPWD', '1IN', 'CLASS', '150', '304', 'STAINLESS']","['GASKET', 'SPIRAL', 'WOUND', '1IN', 'PIPE', 'CLASS', '150', '304', 'STAINLESS', 'STEEL', 'OUTER', 'RING', '304', 'STAINLESS', 'STEEL', 'WINDING', '304', 'STAINLESS', 'STEEL', 'INNER', 'RING', 'FACE', 'RAISED', 'FACE']",838399,5.88
845494,4301149818,1,Free Carrier,11046082,"GASKET,SPWD:1IN,CLASS 150,304 STAINLESS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1017890,"GASKET,SPIRAL WOUND: 1IN PIPE,CLASS 150,304 STAINLESS STEEL OUTER RING,304 STAINLESS STEEL WINDING,304 STAINLESS STEEL INNER RING,FACE: RAISED FACE",2019-12-18,2.0,EA,11.76,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', 'SPWD', '1IN', 'CLASS', '150', '304', 'STAINLESS']","['GASKET', 'SPIRAL', 'WOUND', '1IN', 'PIPE', 'CLASS', '150', '304', 'STAINLESS', 'STEEL', 'OUTER', 'RING', '304', 'STAINLESS', 'STEEL', 'WINDING', '304', 'STAINLESS', 'STEEL', 'INNER', 'RING', 'FACE', 'RAISED', 'FACE']",845494,5.88
846781,4301154547,1,Free Carrier,11046082,"GASKET,SPWD:1IN,CLASS 150,304 STAINLESS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1017890,"GASKET,SPIRAL WOUND: 1IN PIPE,CLASS 150,304 STAINLESS STEEL OUTER RING,304 STAINLESS STEEL WINDING,304 STAINLESS STEEL INNER RING,FACE: RAISED FACE",2020-01-07,22.0,EA,129.36,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', 'SPWD', '1IN', 'CLASS', '150', '304', 'STAINLESS']","['GASKET', 'SPIRAL', 'WOUND', '1IN', 'PIPE', 'CLASS', '150', '304', 'STAINLESS', 'STEEL', 'OUTER', 'RING', '304', 'STAINLESS', 'STEEL', 'WINDING', '304', 'STAINLESS', 'STEEL', 'INNER', 'RING', 'FACE', 'RAISED', 'FACE']",846781,5.880000000000001
867628,4301215151,6,Free Carrier,36029158,"NUT,LOCK:SELF-LOCKING,3/8IN DIA,16 TPI",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,23818R1,"NUT,LOCK: SELF-LOCKING,3/8IN DIA,16 TPI",2020-11-20,1.0,PH,14.64,USD,31161716,Locknuts,Ordered,AGT,0.9,[1.1.1],m_p,"['NUT', 'LOCK', 'SELF', 'LOCKING', '3', '8IN', 'DIA', '16', 'TPI']","['NUT', 'LOCK', 'SELF', 'LOCKING', '3', '8IN', 'DIA', '16', 'TPI']",867628,14.64
867627,4301215151,5,Free Carrier,10164798,"BOLT,MACHINE:HEX HD,3/8IN DIA,16 UNC,1-1",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,970874C1,"BOLT,MACHINE: HEXAGONAL HD,3/8IN DIA,16 UNC,1-1/2IN LG,STAINLESS STEEL,GR 316/B8M",2020-11-20,1.0,PH,34.5,USD,31161600,Bolts,Ordered,AGT,0.9,[1.1.1],m_p,"['BOLT', 'MACHINE', 'HEX', 'HD', '3', '8IN', 'DIA', '16', 'UNC', '1', '1']","['BOLT', 'MACHINE', 'HEXAGONAL', 'HD', '3', '8IN', 'DIA', '16', 'UNC', '1', '1', '2IN', 'LG', 'STAINLESS', 'STEEL', 'GR', '316', 'B8M']",867627,34.5
875112,4301233237,1,Free Carrier,904230,"KIT:GSKT,SRVC,LIQUID FUEL FILTER ELEMENT",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,912555C3,"KIT: GASKET,SERVICE,LIQUID FUEL FILTER ELEMENT",2020-12-24,1.0,EA,134.33,USD,23150000,Ind process EQPT,Ordered,AGT,0.9,[1.1.1],m_p,"['KIT', 'GSKT', 'SRVC', 'LIQUID', 'FUEL', 'FILTER', 'ELEMENT']","['KIT', 'GASKET', 'SERVICE', 'LIQUID', 'FUEL', 'FILTER', 'ELEMENT']",875112,134.33
875341,4301234571,11,Free Carrier,11184332,"SWTCH,LIMIT:SPDT,1 POLE",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1123264-1,"SWITCH,LIMIT: SPDT,1 POLE",2021-01-07,1.0,EA,608.01,USD,39121509,Limit switches,Ordered,AGT,0.9,[1.1.1],m_p,"['SWTCH', 'LIMIT', 'SPDT', '1', 'POLE']","['SWITCH', 'LIMIT', 'SPDT', '1', 'POLE']",875341,608.01
875344,4301234571,16,Free Carrier,36024560,"MODULE:PLC,DISCRETE OUTPUT,8 CHANNEL,24V",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1089240-4,"MODULE: PLC,DISCRETE OUTPUT,8 CHANNEL,24VDCV OUTPUT,FLEX,POWER RATING: 5.5W",2021-01-07,1.0,EA,427.54,USD,32151705,PLC Module,Ordered,AGT,0.9,[1.1.1],m_p,"['MODULE', 'PLC', 'DISCRETE', 'OUTPUT', '8', 'CHANNEL', '24V']","['MODULE', 'PLC', 'DISCRETE', 'OUTPUT', '8', 'CHANNEL', '24VDCV', 'OUTPUT', 'FLEX', 'POWER', 'RATING', '5.5W']",875344,427.54
789292,4301002657,1,Free Carrier,11024848,GASKET:0.344 ID X 5/8IN OD,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2018-10-25,50.0,EA,80.0,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.344', 'ID', 'X', '5', '8IN', 'OD']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",789292,1.6
855725,4301178883,5,Free Carrier,11024848,"GSKT:11/32IN ID,5/8IN OD,RND,MTL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2020-03-20,25.0,EA,39.75,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '11', '32IN', 'ID', '5', '8IN', 'OD', 'RND', 'MTL']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",855725,1.59
875356,4301234571,29,Free Carrier,11024848,"GSKT:11/32IN ID,5/8IN OD,RND,MTL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2021-01-22,12.0,PH,460.68,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '11', '32IN', 'ID', '5', '8IN', 'OD', 'RND', 'MTL']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",875356,38.39
875358,4301234571,30,Free Carrier,11024848,"GSKT:11/32IN ID,5/8IN OD,RND,MTL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2021-01-22,12.0,PH,460.68,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '11', '32IN', 'ID', '5', '8IN', 'OD', 'RND', 'MTL']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",875358,38.39
875359,4301234571,31,Free Carrier,11024848,"GSKT:11/32IN ID,5/8IN OD,RND,MTL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2021-01-22,12.0,PH,460.68,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '11', '32IN', 'ID', '5', '8IN', 'OD', 'RND', 'MTL']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",875359,38.39
875360,4301234571,32,Free Carrier,11024848,"GSKT:11/32IN ID,5/8IN OD,RND,MTL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2021-01-22,9.0,PH,345.51,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '11', '32IN', 'ID', '5', '8IN', 'OD', 'RND', 'MTL']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",875360,38.39
884257,4301251176,1,Free Carrier,11024848,"GSKT:11/32IN ID,5/8IN OD,RND,MTL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2021-04-21,1.0,PH,36.5,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '11', '32IN', 'ID', '5', '8IN', 'OD', 'RND', 'MTL']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",884257,36.5
884258,4301251176,2,Free Carrier,11024848,"GSKT:11/32IN ID,5/8IN OD,RND,MTL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1007799,"GASKET: 11/32IN ID,5/8IN OD,ROUND,METAL",2021-04-21,3.0,PH,109.5,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '11', '32IN', 'ID', '5', '8IN', 'OD', 'RND', 'MTL']","['GASKET', '11', '32IN', 'ID', '5', '8IN', 'OD', 'ROUND', 'METAL']",884258,36.5
765180,4300925531,1,From plant,11025497,"SEAL:CONSUMABLE,1-1/8 ID X 1-7/16 OD X 3",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,912755C1,"SEAL: SOLAR TURBINES,1/8IN WD,METALLIC",2018-04-11,12.0,EA,732.48,USD,31181600,Seals,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['SEAL', 'CONSUMABLE', '1', '1', '8', 'ID', 'X', '1', '7', '16', 'OD', 'X', '3']","['SEAL', 'SOLAR', 'TURBINES', '1', '8IN', 'WD', 'METALLIC']",765180,61.04
833796,4301120727,1,Free Carrier,11025497,"SEAL:1/8IN,METALLIC",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,912755C1,"SEAL: SOLAR TURBINES,1/8IN WD,METALLIC",2019-09-17,3.0,PH,95.4,USD,31181600,Seals,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['SEAL', '1', '8IN', 'METALLIC']","['SEAL', 'SOLAR', 'TURBINES', '1', '8IN', 'WD', 'METALLIC']",833796,31.8
870636,4301223938,2,Free Carrier,11025497,"SEAL:SOLAR TURBINES,1/8IN WD,METALLIC",CATERPILLAR,SOLAR TURBINES EUROPE SA,912755C1,"SEAL: SOLAR TURBINES,1/8IN WD,METALLIC",2020-10-29,2.0,EA,63.68,USD,31181600,Seals,Ordered,AGT,0.9,[1.1.1],m_p,"['SEAL', 'SOLAR', 'TURBINES', '1', '8IN', 'WD', 'METALLIC']","['SEAL', 'SOLAR', 'TURBINES', '1', '8IN', 'WD', 'METALLIC']",870636,31.84
874433,4301231881,3,Free Carrier,11025497,"SEAL:SOLAR TURBINES,1/8IN WD,METALLIC",CATERPILLAR,SOLAR TURBINES EUROPE SA,912755C1,"SEAL: SOLAR TURBINES,1/8IN WD,METALLIC",2020-12-17,2.0,EA,63.64,USD,31181600,Seals,Ordered,AGT,0.9,[1.1.1],m_p,"['SEAL', 'SOLAR', 'TURBINES', '1', '8IN', 'WD', 'METALLIC']","['SEAL', 'SOLAR', 'TURBINES', '1', '8IN', 'WD', 'METALLIC']",874433,31.82
617042,4300482795,2,Free Carrier,11047955,"ELEMENT,FLTR:AIR",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,70-30481-4,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",2015-07-27,2.0,EA,41.2,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FLTR', 'AIR']","['FILTER', 'ELEMENT', 'RECTANGULAR', 'AIR', 'FIBERGLASS', 'ELEMENT']",617042,20.6
677987,4300662656,1,Free Carrier,11047955,"ELEMENT,FLTR:AIR",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,70-30481-4,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",2016-08-03,8.0,EA,41.2,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FLTR', 'AIR']","['FILTER', 'ELEMENT', 'RECTANGULAR', 'AIR', 'FIBERGLASS', 'ELEMENT']",677987,5.15
853953,4301174058,4,Free Carrier,11047955,"FLTR,ELMNT:RECT,AIR,FBRGLASS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,70-30481-4,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",2020-03-05,20.0,EA,414.4,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['FLTR', 'ELMNT', 'RECT', 'AIR', 'FBRGLASS']","['FILTER', 'ELEMENT', 'RECTANGULAR', 'AIR', 'FIBERGLASS', 'ELEMENT']",853953,20.72
855404,4301177552,1,Free Carrier,11047955,"FLTR,ELMNT:RECT,AIR,FBRGLASS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,70-30481-4,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",2020-03-16,60.0,EA,1243.2,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['FLTR', 'ELMNT', 'RECT', 'AIR', 'FBRGLASS']","['FILTER', 'ELEMENT', 'RECTANGULAR', 'AIR', 'FIBERGLASS', 'ELEMENT']",855404,20.720000000000002
874748,4301233125,6,Free Carrier,11047955,"FLTR,ELMNT:RECT,AIR,FBRGLASS",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,70-30481-4,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",2020-12-24,4.0,EA,79.92,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['FLTR', 'ELMNT', 'RECT', 'AIR', 'FBRGLASS']","['FILTER', 'ELEMENT', 'RECTANGULAR', 'AIR', 'FIBERGLASS', 'ELEMENT']",874748,19.98
875213,4301233702,1,Free Carrier,483623,"BOARD,PC:BATTERY CHARGER CONTROL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1060367-2,"BOARD,PRINTED CIRCUIT: BATTERY CHARGER CONTROL",2020-12-30,1.0,EA,489.27,USD,32101502,PCAs,Ordered,AGT,0.9,[1.1.1],m_p,"['BOARD', 'PC', 'BATTERY', 'CHARGER', 'CONTROL']","['BOARD', 'PRINTED', 'CIRCUIT', 'BATTERY', 'CHARGER', 'CONTROL']",875213,489.27
746677,4300866451,1,Free Carrier,36023951,GASKET:METAL,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2017-11-13,1.0,EA,4.0,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', 'METAL']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",746677,4.0
858292,4301187380,1,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2020-04-22,1.0,EA,3.73,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",858292,3.73
859898,4301191231,1,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2020-05-07,1.0,EA,3.73,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",859898,3.73
877722,4301238909,1,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-02-01,1.0,EA,3.54,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",877722,3.54
877723,4301238909,2,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-02-03,2.0,EA,7.08,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",877723,3.54
877724,4301238909,3,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-02-03,2.0,EA,7.08,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",877724,3.54
877725,4301238909,4,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-02-03,2.0,EA,7.08,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",877725,3.54
877726,4301238909,5,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-02-03,2.0,EA,7.08,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",877726,3.54
877727,4301238909,6,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-02-03,4.0,EA,14.16,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",877727,3.54
877728,4301238909,7,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-02-03,2.0,EA,7.08,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",877728,3.54
881043,4301244979,1,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-03-10,1.0,EA,3.54,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",881043,3.54
887301,4301256310,10,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-05-26,2.0,EA,7.08,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",887301,3.54
887303,4301256310,3,Free Carrier,36023951,"GSKT:DRIVER,15/16IN ID,1-1/4IN OD,0.0485",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK ,ROUND,COPPER",2021-05-26,2.0,EA,7.08,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",887303,3.54
796384,4301021028,1,Free Carrier,36023951,"GASKET:0.938 ID X 1-1/4IN OD,0.0485IN",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1008726,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK,ROUND,COPPER",2018-12-18,6.0,EA,23.94,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['GASKET', '0.938', 'ID', 'X', '1', '1', '4IN', 'OD', '0.0485IN']","['GASKET', 'DRIVER', '15', '16IN', 'ID', '1', '1', '4IN', 'OD', '0.0485IN', 'THK', 'ROUND', 'COPPER']",796384,3.99
878110,4301239443,1,Free Carrier,11602708,UNION,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,903424C1,UNION,2021-02-03,1.0,EA,17.55,USD,40142320,Pipe union,Ordered,AGT,0.9,[1.1.1],m_p,['UNION'],['UNION'],878110,17.55
881949,4301246541,1,Free Carrier,904231,"GSKT:5/8IN ID,1-3/16IN OD,0.063IN THK,RN",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,120373-1,"GASKET: 5/8IN ID,1-3/16IN OD,0.063IN THK,ROUND",2021-03-19,1.0,PH,7.62,USD,31161809,Reducing washers,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '5', '8IN', 'ID', '1', '3', '16IN', 'OD', '0.063IN', 'THK', 'RN']","['GASKET', '5', '8IN', 'ID', '1', '3', '16IN', 'OD', '0.063IN', 'THK', 'ROUND']",881949,7.62
876787,4301237652,1,Free Carrier,11047698,"SEAL,OIL:LIP",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,300573-1,"SEAL,OIL: LIP",2021-01-25,1.0,EA,39.9,USD,31181600,Seals,Ordered,AGT,0.9,[1.1.1],m_p,"['SEAL', 'OIL', 'LIP']","['SEAL', 'OIL', 'LIP']",876787,39.9
849188,4301161274,1,Free Carrier,11571550,"DUCT:BLEED,ASSY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,374143-100,"DUCT: BLEED,ASSY",2020-01-27,1.0,EA,7865.57,USD,40141900,Ducts,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['DUCT', 'BLEED', 'ASSY']","['DUCT', 'BLEED', 'ASSY']",849188,7865.57
