,PO No.,PO Item No.,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor Name,Manufacturer Part No.,Long Description,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,Region,sim_score,path,desc_from,desc_words_short,desc_words_long,Unit Price
882758,4301242220,1,Delivered Duty Paid,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,Petrochem Group Ltd,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-02-22,4,EA,2941.48,USD,15121501,Engine oil,Ordered,AGT,0.9,[1.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",735.37
883271,4301242916,1,Delivered Duty Paid,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,Petrochem Group Ltd,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-02-25,47,EA,34562.39,USD,15121501,Engine oil,Ordered,AGT,0.9,[1.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",735.37
884716,4301245622,1,Delivered Duty Paid,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,Petrochem Group Ltd,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-03-15,1,EA,735.37,USD,15121501,Engine oil,Ordered,AGT,0.9,[1.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",735.37
886814,4301249776,1,Delivered Duty Paid,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",Not Assigned,Petrochem Group Ltd,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-04-12,24,EA,17648.88,USD,15121501,Engine oil,Ordered,AGT,0.9,[1.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",735.37
891562,4301258091,1,Delivered Duty Paid,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",Not Assigned,Petrochem Group Ltd,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-06-07,40,EA,29414.8,USD,15121501,Engine oil,Ordered,AGT,0.9,[1.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",735.37
894440,4301262729,1,Delivered Duty Paid,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",Not Assigned,Petrochem Group Ltd,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-07-08,57,EA,41916.09,USD,15121501,Engine oil,Ordered,AGT,0.9,[1.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",735.3699999999999
325704,4301218451,1,DAP,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2020-09-24,8,PL,677.36,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",84.67
329447,4301234211,1,DAP,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-01-05,1,EA,84.67,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",84.67
332405,4301244837,1,DAP,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-03-09,1,EA,84.67,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",84.67
333777,4301248423,1,DAP,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-04-01,1,EA,834.9,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",834.9
335116,4301253540,1,DAP,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-05-05,1,EA,834.9,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",834.9
335661,4301256300,1,Free Carrier,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-05-25,1,EA,834.9,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",834.9
337386,4301262353,1,DAP,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-07-06,1,EA,97.39,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",97.39
339139,4301268011,1,DAP,11051839,"OIL:INDUST,CRB MULTI 15W-40 CI-4/E7,106.",CASTROL,BP LUBRICANTS USA INC,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2021-08-12,1,EA,97.39,USD,15120000,LUB/Oils/greases,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",97.39
513483,4301018996,1,Delivered Duty Paid,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2018-12-12,3,EA,1188.41,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",396.1366666666667
513484,4301018996,2,Delivered Duty Paid,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2018-12-12,2,EA,792.27,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",396.135
513485,4301018996,3,Delivered Duty Paid,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2018-12-12,2,EA,792.27,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",396.135
513486,4301018996,4,Delivered Duty Paid,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2018-12-12,2,EA,792.27,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",396.135
521749,4301064967,1,Delivered Duty Paid,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2019-04-16,4,EA,1656.83,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",414.2075
525753,4301085037,2,Free Carrier,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2019-06-12,2,EA,802.34,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",401.17
529155,4301109566,2,Delivered Duty Paid,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2019-08-14,1,EA,382.06,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",382.06
529157,4301109566,4,Delivered Duty Paid,11051839,"OIL,AUTO:DIESEL ENGINE,CRB MULTI,208L,GR",CASTROL,Lubricants UK Limited,15BA1D,"OIL: INDUSTRIAL,CRB MULTI 15W-40 CI-4/E7,106.4 CST AT 40 DEG C/14.4 CST AT 100 DEG C,15W40,208 L,LIGHT AMBER,DENSITY: 0.88 G/ML AT 15 DEG C,FLASH POINT: 224 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 139",2019-08-14,1,EA,382.06,USD,15121501,Engine oil,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'AUTO', 'DIESEL', 'ENGINE', 'CRB', 'MULTI', '208L', 'GR']","['OIL', 'INDUSTRIAL', 'CRB', 'MULTI', '15W', '40', 'CI', '4', 'E7', '106.4', 'CST', 'AT', '40', 'DEG', 'C', '14.4', 'CST', 'AT', '100', 'DEG', 'C', '15W40', '208', 'L', 'LIGHT', 'AMBER', 'DENSITY', '0.88', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '224', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '139']",382.06
